CompanyID,CIK,AddedDate,CloseDate,DaysToClose,WeeksToClose,CompanyStatus,Platform,FundraisingType,EquityType,Industry,Valuation,MinimumInvestment,RoundMinimum,RoundMaximum,Raised,PercentOfGoal,RaisedAmountBucket,SuccessStatus,Investors,CompanyName
1187,1761397,2019-02-15,2019-04-01,45,6.4,Successful Raise,SeedInvest,CF and Reg D,Equity,Food & Beverage,"$9,000,000","$1,000","$25,000","$1,070,000","$363,505",34.0%,#NAME?,#NAME?,0,OddFellows Ice Cream
1186,1755490,2019-02-15,2019-04-30,74,10.6,Successful Raise,NextSeed,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$150,000","$600,000","$276,200",46.0%,#NAME?,#NAME?,322,Carmelo's
1185,1715704,2019-02-15,2019-04-15,59,8.4,Failed To Raise,StartEngine,Crowdfunding,SAFE/CN,Technology/Software,"$9,500,000",$250,"$10,000","$535,000",$0,0.0%,#NAME?,#NAME?,0,CrediBLL
1191,1767871,2019-02-16,2019-04-30,73,10.4,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$2,887,000",$100,"$10,000","$107,000","$6,000",5.6%,#NAME?,#NAME?,17,Buyer's View
1190,1756584,2019-02-16,2019-05-16,89,12.7,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Food & Beverage,"$25,000,000",$250,"$10,000","$1,070,000","$24,750",2.3%,#NAME?,#NAME?,25,Suavecito Tequila
1189,1766361,2019-02-16,2019-04-30,73,10.4,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Film and Video,,$100,"$10,000","$1,000,000","$12,500",1.3%,#NAME?,#NAME?,22,Cheaters
1193,1703592,2019-02-19,2019-04-03,43,6.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Sports,"$10,000,000",$500,"$10,000","$1,000,000","$649,276",64.9%,#NAME?,#NAME?,346,MySwimPro 
1192,1698872,2019-02-19,2019-03-28,37,5.3,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$6,510,000",$500,"$50,050","$500,000","$518,214",103.6%,#NAME?,#NAME?,324,Chareau
1194,1756014,2019-02-20,2019-07-08,138,19.7,Successful Raise,StartEngine,Crowdfunding,Equity,Travel and Adventure,"$5,508,000",$100,"$10,000","$1,070,000","$1,069,999",100.0%,#NAME?,#NAME?,"3,882",Jet Token
1195,1609319,2019-02-21,2019-07-03,132,18.9,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$19,080,222",$250,"$10,000","$1,070,000","$95,314",8.9%,#NAME?,#NAME?,126,That's Eatertainment
1196,1768151,2019-02-22,2019-04-08,45,6.4,Successful Raise,SeedInvest,CF and Reg D,Equity,Food & Beverage,"$2,500,000","$1,000","$25,000","$750,000","$90,261",12.0%,#NAME?,#NAME?,0,Subziwalla
1198,1755119,2019-02-25,2019-07-31,156,22.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$4,500,000",$100,"$125,000","$600,000","$126,957",21.2%,#NAME?,#NAME?,69,Homefree
1197,1762233,2019-02-25,2019-05-27,91,13.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$9,997,199",$140,"$10,000","$1,070,000","$22,457",2.1%,#NAME?,#NAME?,52,Eden GeoPower
1201,1768717,2019-02-27,2019-11-22,268,38.3,Successful Raise,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$5,800,000",$200,"$10,000","$1,070,000","$723,387",67.6%,#NAME?,#NAME?,517,CallingDr
1200,1769065,2019-02-27,2019-04-30,62,8.9,Successful Raise,Netcapital,Crowdfunding,Equity,Food & Beverage,"$17,292,072",$100,"$10,000","$1,000,000","$292,965",29.3%,#NAME?,#NAME?,0,Ghost Tequila
1199,1769111,2019-02-27,2019-09-27,212,30.3,Successful Raise,StartEngine,Crowdfunding,Equity,Fashion,"$2,000,000",$200,"$10,000","$1,070,000","$14,824",1.4%,#NAME?,#NAME?,31,entreDonovan Wholesale
1205,1764207,2019-02-28,2019-05-24,85,12.1,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$60,000","$701,000","$284,249",40.5%,#NAME?,#NAME?,490,Medford Brewing Company
1204,1768228,2019-02-28,2019-05-29,90,12.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$4,200,000",$300,"$10,000","$1,070,000","$3,900",0.4%,#NAME?,#NAME?,3,Bein Carib
1203,1763972,2019-02-28,2019-08-13,166,23.7,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$8,000,000",$500,"$10,000","$1,070,000","$27,500",2.6%,#NAME?,#NAME?,6,II Transatlantic
1202,1769308,2019-02-28,2020-03-27,393,56.1,Currently Raising,StartEngine,Crowdfunding,Equity,Technology/Software,"$3,900,000",$100,"$10,000","$1,070,000","$139,645",13.1%,#NAME?,#NAME?,358,WaterRR
1208,1764876,2019-03-01,2019-04-15,45,6.4,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$4,000,000","$1,000","$25,000","$1,070,000","$574,005",53.6%,#NAME?,#NAME?,0,Halo Energy
1207,1765833,2019-03-01,2019-04-15,45,6.4,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$7,000,000","$1,000","$25,000","$1,070,000","$100,700",9.4%,#NAME?,#NAME?,0,Automed
1206,1765844,2019-03-01,2019-04-30,60,8.6,Successful Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$2,000,000",$250,"$10,000","$107,000","$4,500",4.2%,#NAME?,#NAME?,10,Bahari Energy
1212,1769008,2019-03-06,2019-04-03,28,4.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$20,070,000",$223,"$10,000","$107,000","$4,000",3.7%,#NAME?,#NAME?,5,Dragon Cloud
1211,1759313,2019-03-06,2019-07-26,142,20.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Travel and Adventure,"$40,000,000",$100,"$100,000","$1,070,000","$1,070,000",100.0%,#NAME?,#NAME?,"2,034",misterb&b
1210,1769004,2019-03-06,2019-04-22,47,6.7,Failed To Raise,Microventures,Crowdfunding,Other Security Type,Technology/Software,,$100,"$25,000","$107,000","$9,490",8.9%,#NAME?,#NAME?,36,Sleepless The Musical 
1209,1766521,2019-03-06,2019-06-05,91,13.0,Successful Raise,Republic,Crowdfunding,SAFE/CN,Consumer Products & Services,"$10,000,000",$100,"$25,000","$1,070,000","$37,515",3.5%,#NAME?,#NAME?,57,SleepChoices
1215,1769670,2019-03-07,2020-04-29,419,59.9,Currently Raising,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$1,250,000",$499,"$10,000","$1,070,000","$78,666",7.4%,#NAME?,#NAME?,45,81-c
1214,1762802,2019-03-07,2019-12-03,271,38.7,Successful Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$8,071,875",$300,"$9,990","$106,995","$18,720",17.5%,#NAME?,#NAME?,31,Quigler
1213,1768547,2019-03-07,2019-06-14,99,14.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Food & Beverage,"$2,500,000",$100,"$50,000","$550,000","$91,063",16.6%,#NAME?,#NAME?,85,Pratt Standard
1218,1765805,2019-03-08,2019-06-07,91,13.0,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Food & Beverage,"$3,250,000",$500,"$10,000","$107,000","$11,850",11.1%,#NAME?,#NAME?,10,Festive Beverage
1217,1759945,2019-03-08,2019-04-26,49,7.0,Failed To Raise,SeedInvest,CF and Reg D,Equity,Consumer Products & Services,"$9,000,000","$1,000","$25,000","$1,000,000","$55,572",5.6%,#NAME?,#NAME?,0,ScentBox
1216,1728559,2019-03-08,2019-04-29,52,7.4,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$20,000,000",$250,"$25,000","$1,070,000","$147,577",13.8%,#NAME?,#NAME?,221,Totle
1220,1767262,2019-03-11,2019-07-31,142,20.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$4,000,000",$100,"$75,000","$1,000,000","$98,650",9.9%,#NAME?,#NAME?,180,Womp 
1219,1765772,2019-03-11,2019-11-04,238,34.0,Successful Raise,Netcapital,CF and Reg D,Other Security Type,Technology/Software,"$10,500,000",$99,"$10,000","$500,000","$469,635",93.9%,#NAME?,#NAME?,0,Vantem Global
1222,1662136,2019-03-13,2019-04-19,37,5.3,Failed To Raise,SeedInvest,CF and Reg D,Equity,Technology/Software,"$5,000,000","$1,000","$25,000","$1,000,000","$30,647",3.1%,#NAME?,#NAME?,0,Salesfolks
1221,1768510,2019-03-13,2019-04-26,44,6.3,Failed To Raise,SeedInvest,CF and Reg D,Equity,Consumer Products & Services,"$12,000,000","$1,000","$25,000","$1,070,000","$48,167",4.5%,#NAME?,#NAME?,0,OAK 
1225,1767111,2019-03-14,2019-04-30,47,6.7,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,"$25,000,000",$100,"$50,000","$1,070,000","$113,755",10.6%,#NAME?,#NAME?,167,Move
1224,1755717,2019-03-14,2019-07-03,111,15.9,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$4,000,000",$100,"$50,000","$1,070,000","$297,421",27.8%,#NAME?,#NAME?,512,Venomyx Therapeutics
1223,1703538,2019-03-14,2019-07-25,133,19.0,Successful Raise,Netcapital,CF and Reg D,Equity,Technology/Software,"$37,165,084",$110,"$10,010","$1,069,992","$640,926",59.9%,#NAME?,#NAME?,0,ORPC
1226,1761279,2019-03-18,2019-04-30,43,6.1,Successful Raise,Wefunder,Crowdfunding,Equity,"Medical, Health and Well Being","$51,200,000",$100,"$95,700","$1,006,900","$157,570",15.6%,#NAME?,#NAME?,215,Cloud DX
1229,1769751,2019-03-19,2019-05-22,64,9.1,Successful Raise,Wefunder,Crowdfunding,Revenue Share,Film and Video,,$100,"$50,000","$175,000","$175,000",100.0%,#NAME?,#NAME?,160,Take Me to Tarzana
1228,1739370,2019-03-19,2019-09-15,180,25.7,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$2,210,000","$1,000","$60,000","$600,000","$351,732",58.6%,#NAME?,#NAME?,164,Lost Marbles Brewpub
1227,1770606,2019-03-19,2019-03-25,6,0.9,Failed To Raise,StartEngine,Crowdfunding,SAFE/CN,Food & Beverage,"$7,000,000",$250,"$10,000","$1,070,000","$1,050",0.1%,#NAME?,#NAME?,3,Cheap Plate
1232,1674858,2019-03-20,2019-04-30,41,5.9,Successful Raise,StartEngine,Crowdfunding,SAFE/CN,Technology/Software,"$11,000,000",$100,"$10,000","$101,000","$17,000",16.8%,#NAME?,#NAME?,19,Paygevity
1231,1769966,2019-03-20,2019-04-30,41,5.9,Successful Raise,StartEngine,Crowdfunding,Equity,Consumer Products & Services,"$20,000,000",$250,"$10,000","$1,070,000","$15,250",1.4%,#NAME?,#NAME?,32,HUDWAY
1230,1767862,2019-03-20,2020-04-15,392,56.0,Currently Raising,StartEngine,Crowdfunding,SAFE/CN,Consumer Products & Services,"$30,000,000",$200,"$10,000","$107,000","$108,590",101.5%,#NAME?,#NAME?,217,Trella Technologies
1233,1771323,2019-03-21,2019-06-20,91,13.0,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$300,000",$234,"$10,000","$107,000","$2,520",2.4%,#NAME?,#NAME?,5,Red Lilly Management
1234,1770657,2019-03-25,2019-06-24,91,13.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Travel and Adventure,"$4,000,000",$500,"$10,000","$107,000","$1,000",0.9%,#NAME?,#NAME?,1,Seat Amigo
1236,1763491,2019-03-26,2019-05-28,63,9.0,Successful Raise,StartEngine,Crowdfunding,Equity,Media and Publishing,"$9,000,000",$525,"$10,000","$1,070,000","$1,069,999",100.0%,#NAME?,#NAME?,"1,178",Generation Genius
1235,1771429,2019-03-26,2020-03-06,346,49.4,Successful Raise,Wefunder,Crowdfunding,Equity,Consumer Products & Services,"$10,000,000",$300,"$100,000","$1,070,000","$289,948",27.1%,#NAME?,#NAME?,237,Como Audio
1238,1707359,2019-03-28,2019-05-31,64,9.1,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$40,000,000",$500,"$100,000","$800,000","$363,652",45.5%,#NAME?,#NAME?,221,Neurohacker Collective
1237,1762235,2019-03-28,2019-07-26,120,17.1,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,"$10,100,000",$250,"$10,000","$107,000","$8,000",7.5%,#NAME?,#NAME?,10,Alta Zero Emissions Solutions
1634,1771389,2019-04-01,2020-05-10,405,57.9,Currently Raising,Razitall,Crowdfunding,Other Security Type,Film and Video,"$999,999",$45,"$90,000","$95,000","$1,000",1.1%,#NAME?,#NAME?,0,Shira Productions
1240,1766861,2019-04-01,2019-06-26,86,12.3,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,"Medical, Health and Well Being","$11,700,000",$100,"$10,000","$1,070,000","$13,296",1.2%,#NAME?,#NAME?,20,Healthereum
1239,1769753,2019-04-01,2019-07-31,121,17.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$5,500,000",,"$100,000","$1,000,000","$180,466",18.0%,#NAME?,#NAME?,182,FluentWorlds
1241,1769013,2019-04-02,2019-08-30,150,21.4,Successful Raise,StartEngine,Crowdfunding,Equity,Film and Video,"$10,000,000",$100,"$10,000","$1,070,000","$45,057",4.2%,#NAME?,#NAME?,79,Arygin
1580,1771075,2019-04-03,2020-01-16,288,41.1,Successful Raise,Localstake,Crowdfunding,Equity,Food & Beverage,"$20,000,000",$495,"$49,996","$1,070,000",,0.0%,#NAME?,#NAME?,,Ogden's Own
1243,1768906,2019-04-03,2019-07-03,91,13.0,Failed To Raise,StartEngine,Crowdfunding,Equity,Other,"$3,100,000",$400,"$10,000","$107,000","$2,500",2.3%,#NAME?,#NAME?,6,Third Coast Aviation
1242,1770610,2019-04-03,2019-05-04,31,4.4,Failed To Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$6,000,000",$100,"$1,000,000","$1,070,000","$76,377",7.1%,#NAME?,#NAME?,104,MoneyVoice
1633,1772701,2019-04-04,2020-05-13,405,57.9,Currently Raising,Razitall,Crowdfunding,Other Security Type,Consumer Products & Services,"$750,000",$37,"$75,000","$107,000","$1,698",1.6%,#NAME?,#NAME?,0,Simpkins E-Bikes
1244,1767272,2019-04-04,2019-09-18,167,23.9,Successful Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$10,000,000",$100,"$25,000","$1,070,000","$335,401",31.3%,#NAME?,#NAME?,564,Win-Win
1247,1725162,2019-04-05,2019-06-04,60,8.6,Failed To Raise,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$1,316,700",$240,"$9,990","$38,775","$1,860",4.8%,#NAME?,#NAME?,4,WeStrive
1246,1595442,2019-04-05,2019-06-25,81,11.6,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$5,230,000",$500,"$51,000","$105,000","$57,350",54.6%,#NAME?,#NAME?,37,Kombucha Beer
1245,1421744,2019-04-05,2019-05-18,43,6.1,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,"Medical, Health and Well Being","$32,400,000","$1,000","$25,000","$1,000,000","$429,344",42.9%,#NAME?,#NAME?,0,Cytonics
1248,1767606,2019-04-08,2019-08-10,124,17.7,Failed To Raise,TruCrowd,Crowdfunding,SAFE/CN,Technology/Software,"$2,800,000","$1,000","$10,000","$1,070,000","$3,800",0.4%,#NAME?,#NAME?,4,L2 Records
1249,1654124,2019-04-10,2019-07-01,82,11.7,Failed To Raise,StartEngine,Crowdfunding,SAFE/CN,Technology/Software,"$50,000,000",$500,"$10,000","$1,070,000","$38,300",3.6%,#NAME?,#NAME?,30,Rayton Solar
1250,1733206,2019-04-11,2020-04-29,384,54.9,Currently Raising,StartEngine,Crowdfunding,Equity,"Medical, Health and Well Being","$11,100,000",$495,"$10,000","$363,000","$125,928",34.7%,#NAME?,#NAME?,110,Eclipse Diagnostics
1253,1751957,2019-04-12,2019-07-12,91,13.0,Successful Raise,Netcapital,Crowdfunding,Equity,Consumer Products & Services,"$11,875,000",$99,"$10,000","$1,070,000","$83,098",7.8%,#NAME?,#NAME?,0,Hunny
1252,1773415,2019-04-12,2019-07-12,91,13.0,Failed To Raise,Netcapital,Crowdfunding,Other Security Type,Travel and Adventure,"$1,300,000",$99,"$10,000","$300,000","$3,355",1.1%,#NAME?,#NAME?,0,Orion Aircraft
1251,1768522,2019-04-12,2019-04-30,18,2.6,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$1,500,000",$100,"$50,000","$107,000","$107,000",100.0%,#NAME?,#NAME?,226,HiveMind
1255,1768348,2019-04-15,2019-05-31,46,6.6,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$2,500,000","$1,000","$25,000","$750,000","$104,500",13.9%,#NAME?,#NAME?,0,Ubitquity
1254,1767319,2019-04-15,2019-04-26,11,1.6,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Sports,"$175,000,000","$1,000","$250,000","$1,000,000","$38,200",3.8%,#NAME?,#NAME?,0,Wooter 
1256,1769284,2019-04-16,2019-06-01,46,6.6,Successful Raise,SeedInvest,CF and Reg D,Debt,Media and Publishing,"$2,500,000","$1,000","$25,000","$750,000","$283,483",37.8%,#NAME?,#NAME?,0,Osiris Media
1263,1731197,2019-04-17,2019-06-17,61,8.7,Successful Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$3,000,000",$500,"$25,000","$850,000","$472,170",55.5%,#NAME?,#NAME?,0,Taste
1262,1639097,2019-04-17,2019-08-17,122,17.4,Failed To Raise,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$50,"$25,000","$1,070,000","$86,592",8.1%,#NAME?,#NAME?,441,Chimani
1261,1770004,2019-04-17,2020-02-08,297,42.4,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$2,000,000",$100,"$50,000","$400,000","$68,500",17.1%,#NAME?,#NAME?,98,Nahmias Et Fils Distillery
1260,1772919,2019-04-17,2019-07-08,82,11.7,Successful Raise,StartEngine,Crowdfunding,Equity,Sports,"$5,050,000",$350,"$10,000","$1,070,000","$22,658",2.1%,#NAME?,#NAME?,31,Esportz Technology/Software
1259,1766810,2019-04-17,2019-09-15,151,21.6,Failed To Raise,TruCrowd,Crowdfunding,SAFE/CN,Technology/Software,"$6,200,000",$250,"$10,000","$1,070,000",$750,0.1%,#NAME?,#NAME?,3,RUF Technology
1258,1763665,2019-04-17,2019-08-31,136,19.4,Successful Raise,TruCrowd,Crowdfunding,SAFE/CN,Technology/Software,"$1,000,000",$250,"$10,000","$300,000","$11,700",3.9%,#NAME?,#NAME?,20,Orange Wolf Content
1257,1773260,2019-04-17,2019-05-07,20,2.9,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$50,000","$55,000","$55,000",100.0%,#NAME?,#NAME?,84,Hugh O'Connors
1264,1766426,2019-04-18,2019-06-26,69,9.9,Successful Raise,StartEngine,Crowdfunding,Other Security Type,"Medical, Health and Well Being","$2,000,000",$300,"$10,000","$107,000","$106,960",100.0%,#NAME?,#NAME?,318,Franny's Distribution
1632,1772451,2019-04-22,2020-05-16,390,55.7,Currently Raising,Razitall,Crowdfunding,Other Security Type,Technology/Software,"$1,062,500",$43,"$85,000","$107,000","$1,267",1.2%,#NAME?,#NAME?,0,Plugsby
1266,1771430,2019-04-22,2019-04-30,8,1.1,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$264,000,000",$253,"$50,188","$1,069,832","$1,069,832",100.0%,#NAME?,#NAME?,"1,872",Modern Times
1265,1767111,2019-04-22,2019-07-31,100,14.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Technology/Software,"$25,000,000",$100,"$50,000","$1,070,000","$546,432",51.1%,#NAME?,#NAME?,629,Move
1267,1766577,2019-04-23,2019-06-25,63,9.0,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,"Medical, Health and Well Being","$19,000,000",$100,"$10,000","$1,070,000","$6,445",0.6%,#NAME?,#NAME?,29,Kalibrate Blockchain
1269,1765395,2019-04-24,2019-09-03,132,18.9,Successful Raise,NextSeed,Crowdfunding,Debt,Sports,,$100,"$150,000","$500,000","$174,800",35.0%,#NAME?,#NAME?,278,Bumpy Pickle
1268,1741548,2019-04-24,2019-10-21,180,25.7,Successful Raise,StartEngine,Crowdfunding,Equity,Food & Beverage,"$2,900,000",$250,"$10,000","$1,070,000","$1,070,000",100.0%,#NAME?,#NAME?,"2,449",GOffee
1271,1774860,2019-04-25,2019-09-23,151,21.6,Failed To Raise,StartEngine,Crowdfunding,Equity,Technology/Software,"$7,500,000",$250,"$10,000","$1,070,000","$7,424",0.7%,#NAME?,#NAME?,10,CheerLife
1270,1771010,2019-04-25,2019-06-21,57,8.1,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,"Medical, Health and Well Being","$3,500,000","$1,000","$25,000","$1,000,000","$30,500",3.1%,#NAME?,#NAME?,0,HOHM 
1273,1768580,2019-04-26,2019-06-21,56,8.0,Failed To Raise,SeedInvest,CF and Reg D,SAFE/CN,Technology/Software,"$6,000,000","$1,000","$25,000","$1,000,000","$1,000",0.1%,#NAME?,#NAME?,0,BoodsKapper
1272,1772682,2019-04-26,2019-08-16,112,16.0,Successful Raise,Wefunder,Crowdfunding,Equity,Food & Beverage,"$3,010,000",$100,"$100,006","$1,069,986","$147,171",13.8%,#NAME?,#NAME?,254,TBJ Gourmet
1274,1773255,2019-04-30,2019-07-31,92,13.1,Successful Raise,Republic,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$12,000,000",$60,"$50,000","$1,070,000","$1,070,000",100.0%,#NAME?,#NAME?,"2,796",InnaMed
1278,1765330,2019-05-01,2019-06-28,58,8.3,Successful Raise,SeedInvest,CF and Reg D,Equity,Travel and Adventure,"$25,000,000","$1,000","$25,000","$1,070,000","$577,928",54.0%,#NAME?,#NAME?,0,Airspace Experience Technologies
1277,1773714,2019-05-01,2020-05-31,396,56.6,Currently Raising,Fundanna,Crowdfunding,Equity,Technology/Software,"$4,054,000",$268,"$10,000","$1,005,000","$22,914",2.3%,#NAME?,#NAME?,62,Core State Holdings
1276,1774046,2019-05-01,2019-08-30,121,17.3,Successful Raise,Republic,Crowdfunding,SAFE/CN,Media and Publishing,"$6,000,000",$100,"$25,000","$1,070,000","$117,858",11.0%,#NAME?,#NAME?,359,Book+Main
1275,1767762,2019-05-01,2020-04-30,365,52.1,Currently Raising,Republic,Crowdfunding,SAFE/CN,Technology/Software,"$5,000,000",$100,"$25,000","$1,070,000","$73,726",6.9%,#NAME?,#NAME?,398,Bounty0x
1279,1770281,2019-05-02,2019-07-15,74,10.6,Failed To Raise,Microventures,Crowdfunding,SAFE/CN,"Medical, Health and Well Being","$2,000,000",$100,"$25,000","$107,000","$19,043",17.8%,#NAME?,#NAME?,43,Heart Rate Social
1280,1774242,2019-05-04,2019-11-29,209,29.9,Successful Raise,NextSeed,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$100,000","$1,070,000","$1,120,300",104.7%,#NAME?,#NAME?,537,Railway Heights Market
1281,1748069,2019-05-06,2019-08-21,107,15.3,Successful Raise,Wefunder,Crowdfunding,SAFE/CN,Consumer Products & Services,"$5,000,000",$250,"$50,000","$1,070,000","$60,510",5.7%,#NAME?,#NAME?,74,SouveNEAR
1283,1771022,2019-05-07,2019-06-18,42,6.0,Failed To Raise,Wefunder,Crowdfunding,Equity,Travel and Adventure,"$31,500,000",$500,"$250,000","$1,069,980","$86,555",8.1%,#NAME?,#NAME?,8,CB Auto Group
1282,1768235,2019-05-07,2019-06-28,52,7.4,Failed To Raise,SeedInvest,CF and Reg D,Equity,Travel and Adventure,"$30,000,000","$1,000","$25,000","$750,000","$70,621",9.4%,#NAME?,#NAME?,0,Vinty
1285,1773138,2019-05-08,2019-06-28,51,7.3,Successful Raise,NextSeed,Crowdfunding,Revenue Share,Food & Beverage,,$100,"$100,000","$175,000","$175,000",100.0%,#NAME?,#NAME?,162,East End Backyard
1284,1737485,2019-05-08,2019-08-13,97,13.9,Successful Raise,NextSeed,Crowdfunding,Revenue Share,Technology/Software,,$100,"$150,000","$300,000","$300,000",100.0%,#NAME?,#NAME?,289,Urban Putt Denver
1288,1775186,2019-05-10,2019-06-27,48,6.9,Successful Raise,NextSeed,Crowdfunding,Debt,Food & Beverage,,$100,"$107,000","$250,000","$250,000",100.0%,#NAME?,#NAME?,152,The Toasted Coconut
1287,1758619,2019-05-10,2019-08-08,90,12.9,Failed To Raise,StartEngine,Crowdfunding,Equity,Sports,"$1,300,000",$199,"$10,000","$107,000","$5,786",5.4%,#NAME?,#NAME?,18,Play Fantasy Sports
1286,1773281,2019-05-10,2019-08-07,89,12.7,Failed To Raise,StartEngine,Crowdfunding,Other Security Type,Technology/Software,"$3,500,000",$102,"$10,000","$107,000","$2,921",2.7%,#NAME?,#NAME?,6,Water Markets
